Sample_text,Category,Final Label,Reasoning,Female_biased,Not Female_biased,Artist_biased Label,Not Artist_biased Label,Sportsman_biased Label,Not Sports_biased Label,Vlogger_biased Label,Not Vlogger_biased Label,Muslim_biased Label,Hindu_biased Label,Not Muslim and Hindu,Diplomacy_biased Label,Not Diplomacy_biased Label,Security_Analyst_biased Label,Not Security_Analyst_biased Label,Journalist_biased Label,Not Journalist_biased Label,Plitical Personality_biased Label,NonPlitical Personality_biased Label,International Relation Analyst_biased Label,Not International Relation Analyst_biased Label
ভারত এভাবে মুসলিম হত্যা বিএসএফ দিয়ে বাংলাদেশী মুসলিম গরু ব্যবসায়ী হত্যা গরুর মাংস খাওয়ার দায় দেখিয়ে মুসলিম হত্যা আইন করে কুরবানি নিষিদ্ধ করা কাশ্মীরে মুসলিমদের ধর্ষণ করে হত্যা ও বাড়ির ভাংচুর করা সহ নানাভাবে সুসলিমদের উপর অত্যাচার নির্যাতন যুলুম করে চলছে তখন ভারত সরকারকে কে হুঁশিয়ারি দেয়  আর কে চোখ রাঙ্গায়ে কথা বলে   আগে ভারতকে উগ্রবাদীউগ্রপন্থী নীতি পরিহার করতে হবে    তারপর বাংলাদেশের উপর নজর রাখতে হবে   আমি হলফ করে বলতে পারি বাংলাদেশে হিন্দু সম্প্রদায়ের অতিতকালের সবথেকে নির,Geopolitical,Offensive,"- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।
- অহেতুক বিদ্বেষ ছড়ানোর চেষ্টা করা হয়েছে।
- সাংস্কৃতিক বা সামাজিক মানদণ্ডে অশোভন মন্তব্য।",Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Harmful,Offensive,Offensive,Violence,Offensive,Violence,Offensive,Offensive,Offensive,Harmful,Harmful,Harmful,Offensive
শালা পাকিস্তান একটা বোকাচুদা দেশ কেনো যে তারা ভারতে আক্রমণ করতে চায় ভারতে মানুষের বাড়িতে টয়লেট নেই তারা খোলা আকাশের নিচে হাগু করে যদি ঐ ভারতীয়রা পাকিস্তান সীমান্ত এলাকায় গিয়ে হাগু এবং মুতে দেয় তাহলে পাকিস্তানে বন্যা হয়ে যাবে,Geopolitical,Harmful,"- অহেতুক বিদ্বেষ ছড়ানোর চেষ্টা করা হয়েছে।
- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।
- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
চি নের সা থে ম নে হয় কোন দে শের সীমান্ত নেই হ্যা ভারত ই বোঝায় তার দে শের সীমা ন্তে প্র তি বে শি আছে,Geopolitical,Offensive,"- সাংস্কৃতিক বা সামাজিক মানদণ্ডে অশোভন মন্তব্য।
- মন্তব্যের উদ্দেশ্য সামাজিক উত্তেজনা সৃষ্টি।
- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Not Hateful
ভারতীয় সৈনিকের মৃত্যু মানে বাংলাদেশের শহীদদের আত্বার শান্তী যারা ভারতীয় বিএসএফ এর গুলিতে বিনা দুষে মৃত্যু বরন করেছেন,Geopolitical,Offensive,"- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।
- অশ্লীল শব্দ সরাসরি ব্যক্তিকে অপমান করেছে।
- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।",Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Harmful,Harmful,Offensive,Offensive,Offensive,Harmful,Harmful,Harmful,Harmful,Offensive,Harmful
আমরা ইরাক না আর আফগানিস্তান না  আমাদের দিকে চোখ দিলে চোখ দুটো তুলে শালা ট্রাম্প,Geopolitical,Offensive,"- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- অহেতুক বিদ্বেষ ছড়ানোর চেষ্টা করা হয়েছে।
- মন্তব্যটি আক্রমণাত্মক এবং অশালীন ভাষায় প্রণীত।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
জারা প্রবাসে থাকে সুধু তারাই জানে পাকিস্তানিরা কত খারাপ,Geopolitical,Offensive,"- অন্যের প্রতি বিদ্বেষপূর্ণ মনোভাব স্পষ্ট।
- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- অশ্লীল শব্দ সরাসরি ব্যক্তিকে অপমান করেছে।",Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive
সব চেয়ে নিকিষ্ট খারাব পাকিস্তানিরা,Geopolitical,Offensive,"- মন্তব্যটি আক্রমণাত্মক এবং অশালীন ভাষায় প্রণীত।
- অন্যের প্রতি বিদ্বেষপূর্ণ মনোভাব স্পষ্ট।
- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।",Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Harmful,Offensive,Harmful,Offensive,Offensive,Harmful,Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
বাংলাদেশ করতে না পারলে রেন্ডিয়াও রান করতে পারতো না,Geopolitical,Offensive,"- মন্তব্যটি আক্রমণাত্মক এবং অশালীন ভাষায় প্রণীত।
- অশ্লীল শব্দ সরাসরি ব্যক্তিকে অপমান করেছে।
- ব্যক্তিগত আক্রমণ ও অপমানজনক ভাষা।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
কোন আবালে এই ব্যাখ্যা চুদাইছে  এমন কিছু হলে গোটা ভারতবর্ষেও থাকবে না   থাকলে সব জায়গায় থাকবে,Geopolitical,Offensive,"- অন্যের প্রতি বিদ্বেষপূর্ণ মনোভাব স্পষ্ট।
- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।
- মন্তব্যটি আক্রমণাত্মক এবং অশালীন ভাষায় প্রণীত।",Offensive,Offensive,Offensive,Offensive,Offensive,Harmful,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
ইস কতোজনের যে জ্বলছে   ভারত নামটা শুনলেই যে ভুত দেখার মতো   তাও একজন না দুইজন   ভালোকিছু খবর ভারতের হলে হিংসায় তো জলবেই এদিকে এত প্রিয় মনিব পাকিস্তান নেই,Geopolitical,Offensive,"- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।
- মন্তব্যের উদ্দেশ্য সামাজিক উত্তেজনা সৃষ্টি।
- স্পষ্ট লিঙ্গবৈষম্যের ইঙ্গিত দেওয়া হয়েছে।",Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive,Offensive
পৃথিবীতে সবচেয়ে বেশি নারী নির্যাতিত হচ্ছে ভারতে   কিন্তু কেন এই পরিস্থিতির সৃষ্টি হচ্ছে    তবে কি ভারতে নারীদের কোন মূল্য বা সম্মান নেই  নাকি,Geopolitical,Sexual Harassments,"- অন্যের প্রতি বিদ্বেষপূর্ণ মনোভাব স্পষ্ট।
- অহেতুক বিদ্বেষ ছড়ানোর চেষ্টা করা হয়েছে।
- কথাগুলো জনসমক্ষে অপমানের উদ্দেশ্যে বলা হয়েছে।",Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Offensive,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful,Harmful
